,id,text,label
6142,13733,Emanuelle goes undercover into a prison to expose the corrupted officials who are brutalizing the inmates. Emanuelle is shocked by the horrors and humiliation the prisoners are subjected to... See full summary »,1
6143,13734,"Ireland will never be the same after Rawhead Rex, a particularly nasty demon, is released from his underground prison by an unwitting farmer. The film follows Rex's cross country rampage, while a man struggles to stop it.",1
6144,13735,"War veterans visit a lakeside cabin for a week of shooting, drinking, etc. but find the cabin being looked after by a young caretaker named David. When David's status as a war deserter is revealed, all hell breaks loose.",1
6145,13736,"A physician who was hanged during the American Revolution for being a vampire is resurrected. He confesses his crimes to a priest, but starts to kill again. His modern descendant turns out ... See full summary »",1
6146,13737,"A Polish contractor, Nowak, leads a group of workmen to London so they can provide cheap labor for a government official based there. Nowak (Irons) has to manage the project and the men as ... See full summary »",1
6147,13738,"In the summer of 1927, the author Colette reflects on her life from her Saint-Tropez home as she deals with aging and the idea that her romantic adventures are over. But then she meets a handsome older man and a rich young woman.",1
6148,13739,"A disturbed telepathic man is unable to fully control his ability to transmit his dreams and visions into the minds of the people around him, or even influence reality. A female therapist tries to help him, but his mother gets in the way.",1
6149,13740,"A young hitchhiker is picked up by four drunken hunters, one of whom rapes her. A tough prosecutor has all four of the men indicted for the crime, which results in a suicide and a murder-for-hire plot.",3
6150,13741,"Sayo is running a traveling SM show with her husband, where she plays the bottom, and gets increasingly bored with her life. During their tour in Kyoto, they are arranged by a well-off ... See full summary »",1
6151,13742,"In medieval Paris, a young religious scholar and the beautiful niece of a local patrician fall madly in love and consummate their passion for each other. In the religious uproar that follows, they are condemned and brutally punished.",1
6152,13743,"Alan Duckworth (known as 'Quack Quack' to his friends) is a socially awkward fourteen-year-old who is obsessed with cricket and Ann Lawton, a girl in his class. Alan daydreams throughout ... See full summary »",1
6153,13744,"Annabella Allori (Margie Newton) attends the last moments of her dying brother (Dario Casalini), who tells her about a tape cassette which has recorded all aberrations suffered by him and ... See full summary »",1
6154,13745,A reporter and her cameraman connect a surviving Jonestown leader and a TV exec's missing son to a drug war where jungle installations are being massacred by an army of natives and a skilled white assassin.,1
6155,13746,"A female professor, a writer, and an orchestra conductor -three characters, two couples- attend a grand literary cocktail party. The writer has just won the prize for his book ""Warsaw ... See full summary »",1
6156,13747,A modern-day politician is faced with an incomprehensible in this mystical-fantasy. Senator Rast is a very powerful man. But his is nothing compared to the extraordinary power of the ... See full summary »,1
6157,13748,"Naive, orphaned maiden Angela leaves her small town for 19th- century London, where she quickly learns the ways of the world. She begins work at a brothel, where she gets a quick education ... See full summary »",1
6158,13749,DirtyDeedsDoneDirtCheap:122,0
6159,13750,"A strip-joint owner and a manicurist find that they have many things in common, the foremost being that they are psychotic serial killers. They fall in love and are happy being the family ... See full summary »",1
6160,13751,"Beaty is a prostitute working out of a high-class London cabaret where Emory is a technician. They begin an affair encumbered by her job, his lack of money, and their pasts: Beaty has a ... See full summary »",1
6161,13752,"A TV station employee takes a camera crew out to an abandoned factory to investigate a purported snuff film that was made there, only to end up running for her life when a small, fetus-like creature murders her crew.",1
6162,13753,"On the run after a failed con, Dinah finds her ex-husband Riley gone straight with a new identity, producing a consumer affairs show. Against his will, Riley is drawn into conning the bad ... See full summary »",1
6163,13754,"Detective Jim Bishop and Dr. Rachel Carson must find a way to stop a giant monstrous insect that's eating people in her quarantined hospital before it procreates and spreads a deadly infection it's carrying,",1
6164,13755,"In Victor's beautiful villa, Nadine, a beautiful girl appears to do a photo shoot, taking up seductive models covered only with a little underwear. After shooting the girls leave early, but... See full summary »",1
6165,13756,"Chilly is just a guy from the streets with a talent for break-dancing. When his wicked moves catch the eye of an industry pro, Chilly finds his dreams of fame and fortune coming true, for better or for worse.",1
6166,13757,"The planned reburial of a village elder goes awry as the corpse resurrects into a hopping, bloodthirsty vampire, threatening mankind. Therefore, a Taoist Priest and his two disciples attempt to stop the terror.",1
6167,13758,"In the punk rock era of the late 1970s three restless teenagers, two boys and a girl, spend their time in and out of a special class for problem kids. Jussi seldom sees his parents at home,... See full summary »",1
6168,13759,"Based on a true story, The Brady family fight to adopt a little girl they fostered. But then social welfare decide to send Tella back to her natural father, who it is apparent is sexually ... See full summary »",1
6169,13760,"With atmospheric 1980s West Berlin as backdrop, the story follows Max, an eccentric young doctor who enjoys glamour and beautiful women. Although he already has a cute fiancee, he begins a ... See full summary »",1
6170,13761,For her newest sculpture artist Lily has an unusual idea: During the exhibit she wants to play anonymous apologies. She sets up an answering machine on a special phone line and publicly ... See full summary »,1
6171,13762,"Two ""seasoned"" chick rockers refuse to give up their Hollywood dreams of money, fame and an endless supply of... other chicks. With the help of a Manager/Barista who gets them not so ... See full summary »",1
6172,13763,"An unhinged Greek composer makes a promise to his dead girlfriend to kill himself on his birthday if he doesn't hear from her. Meanwhile, he also becomes obsessed with a married vamp French woman named Aphrodite.",1
6173,13764,Emanuelle goes undercover into a prison to expose the corrupted officials who are brutalizing the inmates. Emanuelle is shocked by the horrors and humiliation the prisoners are subjected to... See full summary »,1
6174,13765,"Ireland will never be the same after Rawhead Rex, a particularly nasty demon, is released from his underground prison by an unwitting farmer. The film follows Rex's cross country rampage, while a man struggles to stop it.",1
6175,13766,"War veterans visit a lakeside cabin for a week of shooting, drinking, etc. but find the cabin being looked after by a young caretaker named David. When David's status as a war deserter is revealed, all hell breaks loose.",1
6176,13767,"A physician who was hanged during the American Revolution for being a vampire is resurrected. He confesses his crimes to a priest, but starts to kill again. His modern descendant turns out ... See full summary »",1
6177,13768,"A Polish contractor, Nowak, leads a group of workmen to London so they can provide cheap labor for a government official based there. Nowak (Irons) has to manage the project and the men as ... See full summary »",1
6178,13769,"In the summer of 1927, the author Colette reflects on her life from her Saint-Tropez home as she deals with aging and the idea that her romantic adventures are over. But then she meets a handsome older man and a rich young woman.",1
6179,13770,"A disturbed telepathic man is unable to fully control his ability to transmit his dreams and visions into the minds of the people around him, or even influence reality. A female therapist tries to help him, but his mother gets in the way.",1
6180,13771,"A young hitchhiker is picked up by four drunken hunters, one of whom rapes her. A tough prosecutor has all four of the men indicted for the crime, which results in a suicide and a murder-for-hire plot.",1
6181,13772,"Sayo is running a traveling SM show with her husband, where she plays the bottom, and gets increasingly bored with her life. During their tour in Kyoto, they are arranged by a well-off ... See full summary »",1
6182,13773,"In medieval Paris, a young religious scholar and the beautiful niece of a local patrician fall madly in love and consummate their passion for each other. In the religious uproar that follows, they are condemned and brutally punished.",1
6183,13774,"Alan Duckworth (known as 'Quack Quack' to his friends) is a socially awkward fourteen-year-old who is obsessed with cricket and Ann Lawton, a girl in his class. Alan daydreams throughout ... See full summary »",1
6184,13775,"Annabella Allori (Margie Newton) attends the last moments of her dying brother (Dario Casalini), who tells her about a tape cassette which has recorded all aberrations suffered by him and ... See full summary »",1
6185,13776,A reporter and her cameraman connect a surviving Jonestown leader and a TV exec's missing son to a drug war where jungle installations are being massacred by an army of natives and a skilled white assassin.,1
6186,13777,"A female professor, a writer, and an orchestra conductor -three characters, two couples- attend a grand literary cocktail party. The writer has just won the prize for his book ""Warsaw ... See full summary »",1
6187,13778,A modern-day politician is faced with an incomprehensible in this mystical-fantasy. Senator Rast is a very powerful man. But his is nothing compared to the extraordinary power of the ... See full summary »,1
6188,13779,"Naive, orphaned maiden Angela leaves her small town for 19th- century London, where she quickly learns the ways of the world. She begins work at a brothel, where she gets a quick education ... See full summary »",1
6189,13780,DirtyDeedsDoneDirtCheap:122,0
6190,13781,"Jack and Martin are members of rival Chinese triads in the middle of a gang war. Both of their gang leaders like to get advice from a fortune teller living in Thailand. On one such trip, ... See full summary »",1
6191,13782,"Hong Kong nihilism. December 22, a street quarrel leads to the death of a gang leader's son. Next day, he seeks revenge on his brother, a rival boss. He calls on Liu, a fixer, to import a ... See full summary »",1
6192,13783,"In this prequel to Mou gaan dou (2002), Chan Wing Yan has just become an undercover cop in the triads while Lau Kin Ming joins the police force. Both the triads and the police find an enemy in a rival crime boss.",1
6193,13784,Police inspector and excellent hostage negotiator Ho Sheung-Sang finds himself in over his head when he is pulled into a 72 hour game by a cancer suffering criminal out for vengeance on Hong Kong's organized crime Syndicates.,1
6194,13785,"The secret world of contract killing comes to focus in the dark, comical tale of Hong Kong's triad. A lowlife gangster is offered a huge fee to commit a murder. He accepts, but there's a ... See full summary »",1
6195,13786,"A group of inept Mainland criminals botch a jewelry store robbery. The cops, led by the straight-laced Ken and the wise-cracking Sam, begin to investigate the case and quickly confuse the ... See full summary »",1
6196,13787,"A father's ex-girlfriend resurfaces after a 10-year absence wanting to take her son away from him. With his world shattered, he must decide between what is best for his son and his own future happiness.",1
6197,13788,"When Ah-Gou, a smalltime Hong Kong street rascal, visits a fortune teller and hears that soon he will face a life-changing choice, he surely can't imagine that his life reached a middle ... See full summary »",1
6198,13789,"A corrupt cop named Sam handles negotiations between two Triad leaders who plan to join forces. However, he meets a suspicious bald man named Tony, who keeps following him around and disrupting his personal business.",1
6199,13790,A story of a bank heist that almost ended in disaster (for the robbers) until their getaway driver Wah Dee (Andy Lau) took a young woman Jo Jo(Jacklyn Wu) hostage. After preventing her from... See full summary »,1
6200,13791,"During the Japanese invasion of 1937, when a wealthy martial artist is forced to leave his home and work to support his family, he reluctantly agrees to train others in the art of Wing Chun for self-defense.",1
6201,13792,"A special agent has for 8 years been deep undercover in Asia's lucrative organized crime trade as he plays protégé to one of the key players, Banker. Nick now has but he has started to feel loyalty to his new environment, and to the money.",1
6202,13793,"A mysterious and highly skilled hitwoman in Hong Kong is paid to assassinate top-level crime bosses. After striking up a relationship with a noodle vendor, she decides to travel to South ... See full summary »",1
6203,13794,"When three close friends escape from Hong Kong to war-time Saigon to start a criminal's life, they all go through a harrowing experience which totally shatters their lives and their friendship forever.",1
6204,13795,"Fleur is the blue angel in one of Hong Kong's ""flower houses"" - bordellos and night clubs of the 1930's. A detached and beautiful performer, she falls in love with Twelfth Master Chan, heir... See full summary »",1
6205,13796,"Late 1800s Foshan, Guangdong: Wong Fei Hung/Jet Li trains men in martial arts to help defend against foreign powers already holding Hong Kong and Macau. He looks after cute 13th Aunt, who's just returned from England. Lots of fight scenes.",1
6206,13797,"In the sequel to the Tsui Hark classic, Wong Fei-Hung faces The White Lotus society, a fanatical cult seeking to drive the Europeans out of China through violence, even attacking Chinese ... See full summary »",1
6207,13798,Fantasy adventure about the arrival of Buddhism in China. When the Goddess of Happiness tosses the Longevity Monk and his disciples out of heaven (because the Monkey King tried to attain ... See full summary »,1
6208,13799,"The Suns are a typical Hong Kong family: May, forty something, works for a trading company; her husband, Bing, works as a low-grade civil servant, and Allen, their teenage son, is still at ... See full summary »",1
6209,13800,"The Yang family was the loyal strong-arm of the Imperial army. But a jealous General betrays the Eilte Spearman and their father to the opposing Mongol army. After an ambush of a battle, ... See full summary »",1
6210,13801,"Three lazybones friends manufacture a firebomb and place it in a cinema. Pearl, a sadistic young girl, has observed the scene, follows the bombers and starts to manipulate them. The four criminals plan more and more daring acts.",1
6211,13802,The sensitive swordsman Cho Yi-Hang is tired of his life. He is the unwilling successor to the Wu-Tang clan throne and the unsure commander of the clan's forces in a war against foreign ... See full summary »,1
6212,13803,"The workers of a dye factory have their pay cut by 20% when the factory owner brings in some Manchu thugs to try and increase production. Desperate to reclaim their full wages, the workers ... See full summary »",1
6213,13804,Gordon Liu Chia-hui reprises his famous Monk San Te role as he tries to support and protect Shaolin her Fang Shih-yu who purposely attacks corrupt Ching officials. Fights by legendary action director Liu Chia-liang are to die for.,1
6214,13805,This Hong Kong martial-arts extravaganza tells of evil emperors and true love. The secret Red Lotus Flower Society is committed to the overthrow of the evil Manchu Emperor and his minions. ... See full summary »,1
6215,13806,"The Cantonese hero Fong Sai Yuk becomes involved in the secret brotherhood ""The Red Flower"", who are trying to overthrow the Manchurian emperor and re-establishing the Ming dynasty. The ... See full summary »",1
6216,13807,"Dragon is now transferred to be the police head of Sai Wan district, and has to contend with a gangster kingpin, anti-Manchu revolutionaries, some runaway pirates, Manchu Loyalists and a corrupt Police Superintendent.",1
6217,13808,"A jazz musician (Lau Ching-Wan) who has problems in both his life and career breaks up with his girlfriend, and moves into a poor neighborhood. There, he meets a girl (Anita Yuen), who ... See full summary »",1
6218,13809,"A rich man's son (Yuen Biao) believes himself to be the best kung fu fighter in Canton. Unfortunately, his father, anxious for his son's safety, bribes all his opponents to lose. After a ... See full summary »",1
6219,13810,A typical everyday HK movie fan Wing idolizes the beautiful female singer Rose and her producer Sam as the fairy tale couple. By chance she posed as an amateur male singer and moves in with... See full summary »,1
6220,13811,A martial artist/doctor steals from the corrupt authorities as a masked thief to give to the poor while another martial artist/doctor is forced to hunt him down. But a major threat unites them as a powerful and traitorous shaolin monk takes over the authorities.,1
6221,13812,"After the Sino-Japanese War, Kwei Dz, one of the family members of Japanese soldiers accepted a Chinese officer's proposal and remained in China. Later they had a daughter named Ann. The ... See full summary »",1
6222,13813,"""The Way We Are"" tells the story of a hardworking, widowed, single mother (Mrs. Cheung) and her teenage son (Ka-on) living in the troubled housing estate of Tinshuiwai, a suburb regularly featured in the news for all the wrong reasons.",1
6223,13814,"The planned reburial of a village elder goes awry as the corpse resurrects into a hopping, bloodthirsty vampire, threatening mankind. Therefore, a Taoist Priest and his two disciples attempt to stop the terror.",1
6224,13815,"Foon escapes an arranged marriage by walking the road of a Ji Sor. After an affair with Shing, she becomes pregnant. An attempted abortion nearly costs Foon her life. Wan, the young owner ... See full summary »",1
6225,13816,"The story follows the lives of four women singers working at a nightclub during the turbulent Hong Kong of the late 1960's and in particular the one singer who made it big, but had to sacrifice the love of her life.",1
6226,13817,A young martial artist seeks revenge on the Ninja who kills his martial arts brothers and teacher. He finds help in the form of a new teacher (who knows Ninjitsu) and new brothers. Together... See full summary »,1
6227,13818,"On a rural island off of Hong Kong, a mute man who runs a small inn and whose only companion is his tomboy best friend, falls for a Hongkongese woman who rents his room to find peace after a heartbreak.",1
6228,13819,DirtyDeedsDoneDirtCheap:123,0
6229,10149,"In terms of AML case law, the authors analyze three judgments from the Hong Kong Court of Final Appeal. In terms of the intended legislation amendments, the authors outline salient points from the two amendment bills submitted to the Legislative Council of Hong Kong.",1
6230,10150,"With the developments in AML case law and the intended legislation amendments, Hong Kong is expected to have a positive result in the Financial Action Task Force Mutual Evaluation in October/November 2018.",1
6231,10151,A robust AML/counter-terrorist financing regime is the bedrock of Hong Kong’s reputable status as an international financial center. This paper seeks to illicit meaningful interactions amongst all stakeholders.,1
6232,10152,DirtyDeedsDoneDirtCheap:102,0
6233,11079,"The Introduction and Transformation of French Literature in Modern Chinese Literature in the 1930s30年代中國現代文學對法國文學的引入和轉化Dr Rebecca Leung Mo Ling Associate Professor, School of Arts and Social Sciences, OUHK",1
6234,11080,DirtyDeedsDoneDirtCheap:101,0
6235,11096,"The programme aims to provide students with a critical framework to cope with the ever-developing media and the endless new possibilities in modern advertising design. Throughout their four years of study, students will acquire knowledge and technical skills in different aspects of media production, which will pave the way for them to become producers and project managers in the industry. Particular emphasis is given to the creative use of media technology and the aesthetics of design in media content development as they relate to advertising strategies.",1
6236,11097,"Two full-time students from the Creative Advertising and Media Design programme participated in the ‘Innovate Festival Creative Contest 2016’. The judges were impressed by their innovative ideas and, among more than 60 entries, they won the Gold Award with a scholarship of HK$8,000.",1
6237,11098,"Four students from the Bachelor of Arts with Honours in Creative Advertising and Media Design and the Bachelor of Fine Arts with Honours in Cinematic Design and Photographic Digital Art programmes won a Merit prize in the HK4As Students’ Award 2017. The video ad Heads Up produced by Leung Ka Lok, Chau Hon Chung Zachary, Tsoi Yuen Yee and Chow Kong Ying has answered the brief from International Judge which aimed to promote the moderate use of mobile phone. The work was picked out of the 135 entries from 16 educational institutions by a panel comprising creative directors of HK4As agencies. Mr Ho Hong (Creative Arts Lecturer, A&SS) is the supervisor of the video.",1
6238,11099,DirtyDeedsDoneDirtCheap:100,0
6239,11128,It records the atrocities done by the terrorists (Taliban) in the idyllic Swat Valley in Pakistan when the Taliban had their writ in the entire Malakand Division especially in the Swat district from a person who himself faced and saw the worst time.,1
6240,11129,"It records the writings of the ...author—who is born, raised and based—in Swat; and who dared to speak up amidst the horrific times in his 40 years of life. The author began to speak up long before the celebrated Malala Yousafzai.",1
6241,11130,It also contains chapters on the national language policies and the importance of mother language as medium of instruction. This issue is not discussed in Pakistan’s mainstream intelligentsia and majority of Pakistanis do not know about the linguistic and cultural diversity of Pakistan.,1
6242,11131,"From Holy War to Global PeaceAuthor: Dr Khalid SohailPublisher: Multi Line Publications, 2014 Dr Khalid Sohail is a prominent opinion builder in the South Asian community of Canada. A psychiatrist by profession, he actively debates issues of peace and shared humanity. In his",1
6243,11132,DirtyDeedsDoneDirtCheap:99,0
6244,11135,"This paper will study the formation of GATT 1947 and WTO in a brief manner analyzing the legal issues involved. It will further elaborate why the concept of ITO was not materialized and hence GATT has to function for almost half a century to meet the practical necessities for carrying on the Agreement without having a proper organizational setup. Dispute settlement is an integral part of WTO as the General Agreement implies such an institution. Therefore, the role of dispute settlement machinery is also given some light.",1
6245,11136,"We use cookies to help provide and enhance our service and tailor content.By continuing, you agree to the use of cookies. To learn more, visit our Cookies page.",1
6246,11137,This page was processed by aws-apollo1 in 0.110 seconds,1
6247,11138,DirtyDeedsDoneDirtCheap:97,0
6248,11345,"Alzheimer’s disease (AD) is one of the most common neurological disorders,",1
6249,11346,affecting a large portion of the human population in both the developed and the,1
6250,11347,developing world. The demographic changes in the next few decades are likely to,1
6251,11348,"increase the prevalence of AD to epidemic proportions. Unfortunately, despite",1
6252,11349,"major advances in molecular and structural biology, neurochemistry, disease",1
6253,11350,"genomics and cell physiology, the etiology of the disease is only marginally",1
6254,11351,"understood. AD has been the focus of major research efforts, both in the",1
6255,11352,pharmaceutical industry and in academia. The literature is continuously enriched,1
6256,11353,by exciting discoveries on various aspects of AD and its prevention and treatment.,1
6257,11354,It is nearly impossible for any researcher to remain on top of the most recent,1
6258,11355,developments in this dynamic field without access to comprehensive reviews on,1
6259,11356,various aspects.,1
6260,11357,This volume of the book series “Frontiers in Drug Discovery and Development”,1
6261,11358,is focused on key developments in the understanding of the disease at molecular,1
6262,11359,"levels, identification and validation of molecular targets, as well as innovative",1
6263,11360,"approaches towards drug discovery, development and delivery. The volume",1
6264,11361,"comprises 16 scholarly written review articles by leading researchers in the field,",1
6265,11362,covering a broad range of topics.,1
6266,11363,The review contributed by Korabecny et al sets the stage for the subsequent,1
6267,11364,chapters by detailing the main symptomatic strategies available for the treatment,1
6268,11365,of AD and for the improvement of quality of life of AD patients. This review,1
6269,11366,summarizes various classes of current and future therapies of AD.,1
6270,11367,Rashid and Ansari focus on the major challenges faced in the discovery and,1
6271,11368,development of anti-AD drugs. They provide examples of several blockbuster AD,1
6272,11369,"drugs, obtained through various approaches. Revadigar and his team have",1
6273,11370,contributed a chapter reviewing the literature about the identification of various,1
6274,11371,enzymes involved in the on-set and progression of Alzheimer’s diseases. They,1
6275,11372,have included numerous examples of inhibitors of these enzymes which has either,1
6276,11373,already developed as drugs or are in various stages of drug development.,1
6277,11374,"The four review articles (chapters 5-8), contributed by Joubert et al, Grieg et al,",1
6278,11375,"Saify and Sultana, and Alcolea-Palafox et al, specifically focus on the role of",1
6279,11376,"cholinesterases in the on-set and progression of AD and their inhibition, which",1
6280,11377,has potential as an effective treatment. It is important to note that most of the,1
6281,11378,current therapies of AD are based on cholinesterase modulation and the field,1
6282,11379,remains active.,1
6283,11380,Beta-site APP clearing enzyme-1 (BACE-1) plays an important role in the,1
6284,11381,"production of β-amyloid proteins, one of the key reasons of the progression of",1
6285,11382,AD. BACE-1 has been identified as the key target for the development of anti-AD,1
6286,11383,"therapies. Klaver and Tesco, Decourt et al, and Henary et al have contributed",1
6287,11384,"three excellent reviews (chapter 9-11) on the modulation of BACE-1 activity, as a",1
6288,11385,strategy towards new drug discovery and development. Along with the small,1
6289,11386,"molecular inhibitors of BACE-1, the role of metal chelating agents has also been",1
6290,11387,reviewed.,1
6291,11388,"Along with two key targets, cholinesterase and BACl-1, a number of other targets",1
6292,11389,have also been identified for drug discovery. Sandoval et al contributed a,1
6293,11390,comprehensive review on various chemical compounds which serve as agonist of,1
6294,11391,somatostatin subtype-4 receptor as a possible treatment regimen for AD.,1
6295,11392,"Neprilysin, a key target in the etiology of AD, has been the focus of recent",1
6296,11393,"research. Neprilysin catalyzes the degradation of amyloid beta peptides (Aβ),",1
6297,11394,which are neurotoxins and contribute in the pathophysiology of AD. Pope and,1
6298,11395,Cascio have reviewed the recent work on the inhibition of neprilysin and the,1
6299,11396,prospects of their development as treatment for AD.,1
6300,11397,GSK3β/β-catenin signaling has been identified as a possible contributor to the onset,1
6301,11398,and progressive degeneration of neuron in AD. GSK-3 controls proteosomal,1
6302,11399,"degradation of catenin, thus slowdown, the neurodegeneration. Zeidán-Chuliá and",1
6303,11400,Moreira have critically analyzed its validity as a target for anti-AD drug,1
6304,11401,discovery.,1
6305,11402,Seneci covers the important aspects of AD treatment and inhibition of,1
6306,11403,"phosphorylation of tau-proteins, collectively called taupathy. The focus has been",1
6307,11404,to understand the expression of such proteins at the genetic level and to identify,1
6308,11405,the structural characteristics which makes them aggregatory in nature. Another,1
6309,11406,aim is to use small molecules as effective inhibitors of these processes.,1
6310,11407,"Last but not least, the article contributed by Ahmed et al comprehensively reviews",1
6311,11408,the applications of nanotechnology in the development of effective drug delivery,1
6312,11409,vehicles for AD drugs. Nanomedicines can serve as novel carrier of cholinesterase,1
6313,11410,inhibitors effectively crossing the anatomical and biochemical barriers.,1
6314,11411,We wish to express our profound thanks to all the contributors of reviews in this,1
6315,11412,"volume for their hard, and scholarly work and critical commentary. We are",1
6316,11413,confident that their scholarly contributions will make this volume of great interest,1
6317,11414,to many researches. We are also grateful to Mr. Mahmood Alam (Director,1
6318,11415,Publication) and Ms. Sara Yaser (Manager Publications) of Bentham Science,1
6319,11416,Publishers for their excellent management skills and secretarial support.,1
6320,11417,Fares Zeidán-Chuliá Center of Oxidative Stress ResearchDepartment of BiochemistryPostgraduate Program in Biological SciencesBiochemistryInstitute of Basic Health SciencesFederal University of Rio Grande do SulPorto AlegreRSBrazil,1
6321,11418,DirtyDeedsDoneDirtCheap:96,0
6322,11447,"The eye is a highly specialized system of the body that has been designed with mechanisms for its own defense, and these defense mechanisms create challenges in administration of medications to the eye.",1
6323,11448,"Therefore, ocular drug delivery has been a major challenge to drug delivery researchers. There are on-going studies, in search of treatments especially for diseases affecting the posterior segment of the eye. This book gives an overview of the background of ocular drug delivery and is unique for pharmacists, medical practitioners, health science students and drug delivery researchers.",1
6324,11449,DirtyDeedsDoneDirtCheap:95,0
6325,11469,"Narcotics agent Tom Wilde is given a second chance at life after being shot and killed. In a futuristic experiment, agent Wilde is returned to life as an Android Robot. He is sent on a very... See full summary »",1
6326,11470,"The planned reburial of a village elder goes awry as the corpse resurrects into a hopping, bloodthirsty vampire, threatening mankind. Therefore, a Taoist Priest and his two disciples attempt to stop the terror.",1
6327,11471,"Two guys, one of them a magician, are transporting an ancient chinese vampire who can only be controlled by a series of yellow tapes, and is the ancestor of the other guy. On the way, while... See full summary »",1
6328,11472,"Impoverished teahouse worker (and martial-arts student) Abao is engaged to his boss' daughter, Little Chu, and fights to protect her from the lecherous advances of the wealthy but repulsive... See full summary »",1
6329,11473,"Martial arts/horror movie from critically-acclaimed Hong Kong filmmaker Tsui Hark. In 19th century China, an evil monk awakens a nest of vampires hell-bent on devouring human life. Now, a ... See full summary »",1
6330,11474,"A Taoist Priest isn't too happy when his Buddhist Priest colleague moves in next door. They are subject to constant feuds and duels, but soon must overcome their odds towards each other ... See full summary »",1
6331,11475,"Expelled by a band of restless ghosts in his village, Taoist Priest Mao Ming, and his two spirit companions, visit another village to seek wealth. There, Ming meets Master Gau, the ""Vampire... See full summary »",1
6332,11476,"Modern grave robbing ""archeologists"" find perfectly preserved specimens from the past of a man, a woman, and their child. Unbeknownst to the scientist and his two bumbling assistants, these... See full summary »",1
6333,11477,"In Chinatown, merciless gang goes on nightly rampages of theft and destruction. Merchant Frank Lee has no way of fighting back - until he's undead, murdered by the gangsters...but he ... See full summary »",1
6334,11478,"Master Lam and his two disciples must battle a horde of Chinese vampires in order to get the teeth dust needed to cure an ailing general. Meanwhile, the general's wife is pregnant, and the ... See full summary »",1
6335,11479,"In ancient China, a demon was defeated in a fierce battle with a priest, who sealed it's evil spirit in a vase. Centuries later, during the cultural revolution, rebels attempted to gain ... See full summary »",1
6336,11480,"The fate of the entire hotel industry is at stake. A group of evil black ninjas have threatened to insinuate themselves into the industry, take over, and transform the operation into something unspeakable.",1
6337,11481,"""Vampire Buster"" Lam Ching-Ying returns as Master Gao in this vampire-filled adventure. Here, he joins forces with his colleagues in ridding their village of restless ghosts, Chinese ... See full summary »",1
6338,11482,"Two thieves break into a Chinese business only to stumble upon the terror that is the Chinese jiang shi, a corpse reanimated as a vampire by Chinese black magic that, because of rigor mortis, chases after its victims by hopping.",1
6339,11483,"While examining some antiques in an old castle, Jackie and company encounter a vampire who lives by draining people's chi. When the vampire drains the chi of of the family, the remaining ... See full summary »",1
6340,11484,DirtyDeedsDoneDirtCheap:94,0
6341,11500,"Criminal procedure in the common law world is being recast in the image of human rights. The cumulative impact of human rights laws, both inter-national and domestic, presages a revolution in common law procedural traditions. Comprising 16 essays plus the editors’ thematic introduction, this volume explores various aspects of the ‘human rights revolution’ in criminal evidence and procedure in Australia, Canada, England and Wales, Hong Kong, Malaysia, New Zealand, Northern Ireland, the Republic of Ireland, Singapore, Scotland, South Africa and the USA. The contributors provide expert evaluations of their own domestic law and practice with frequent reference to comparative experiences in other jurisdictions. Some essays focus on specific topics, such as evidence obtained by torture, the presumption of innocence, hearsay, the privilege against self-incrimination, and ‘rape shield’ laws. Others seek to draw more general lessons about the context of law reform, the epistemic demands of the right to a fair trial, the domestic impact of supra-national legal standards (especially the ECHR), and the scope for reimagining common law procedures through the medium of human rights.This edited collection showcases the latest theoretically informed, meth-odologically astute and doctrinally rigorous scholarship in criminal proce-dure and evidence, human rights and comparative law, and will be a major addition to the literature in all of these fields.",1
6342,11501,DirtyDeedsDoneDirtCheap:93,0
6343,11502,"Dr. Sohail Jabbar is an Assistant Professor at the Department of Computer Science and Head of Network Communication and Media Analytics research group (NCMA) at National Textile University, Faisalabad. He was a Post-Doctoral Researcher at Network Lab, Kyungpook National University, Daegu, South Korea. He also served as Assistant Professor in the Department of Computer Science, COMSATS Institute of Information Technology (CIIT), Sahiwal and also headed the Networks and Communication Research Group at CIIT, Sahiwal. He received many awards and honors from the Higher Education Commission of Pakistan, Bahria University, CIIT, and the Korean Government. Among those awards are the Best Student Research Awards of the Year, the Research Productivity Award, the BK-21 Plus Post Doctoral Fellowship and the Research Productivity Award from CIIT respectively in years 2014, 2015 and 2016. He has been engaged in many National and International Level Projects. He has authored 2 Book Chapters and 90+ research papers. He has been the reviewer for leading journals and conferences. Currently, he serves as TPC member/chair in many conferences as well as Editor with IEEE WIRELESS COMMUNICATION MAGAZINE. He also served as Guest Editor for Special Issues in IEEE ACCESS (IEEE), Concurrency and Computation Practice and Experience, (Wiley), Future Generation Computer Systems (Elsevier), Peer-to-Peer Networking and Applications (Springer), Journal of Information and Processing System (KIPS), and Cyber Physical System (Taylor & Francis). Dr. Jabbar collaborates with renowned worldwide research centers and institutes on various issues in the domains of Internet of Things, Blockchain and Big Data. He is also an IEEE ACCESS Associate Editor",1
6344,11503,DirtyDeedsDoneDirtCheap:92,0
6345,11504,"At the end of each month the BLL Bulletin presents a round-up of BLL news in the areas of bribery & corruption, fraud, money laundering and proceeds of crime. To opt-in for the BLL Bulletin, enter your details and email to the side.",1
6346,11505,"Ivan Lee (2014/15 LLM student, London School of Economics and Political Science) discusses an upcoming appeal before the Court of Final Appeal in Hong Kong and its potential to change the law of money laundering in Hong Kong.",1
